id,date,retweets,source,author,likes,text,twitter_name,location,verified,followers,friends,polarity,subjectivity,1st review,2nd review,3rd review,sympathy?,"Hidden * change to 'hide' to hide verdict, helpful to avoid biases while reviewing"
2184934963,01-20-2020 18:16,82,Twitter Web App,GO GREEN,122,So rich they are almost an alien species 22 men richer than all women in Africa Got rich by plundering Earth fueling global warmingDescend in Davis in emission guzzling planes to talk about climate change will they act or just spin more words continue to push Earth to abyss,ECOWARRIORSS,,FALSE,23415,20439,0.2,0.55,neutral,neutral,neutral,neutral,
14147716,01-20-2020 13:42,10,Twitter Web App,Denis Roio,10,It seems Youtubes hidden algorithms are now promoting climate change denial videos 16 of the top 100 related videos for the global warming search term included scientifically incorrect information about climate change algosov,jaromil,My home is in my harddisk.,TRUE,6537,5602,0.083333333,0.308333333,neutral,neutral,neutral,neutral,
1.21E+18,01-20-2020 05:30,0,Twitter Web App,Elias Banda,1,Did you know that climate change or global warming was caused by us and the sad thing is that we dont want to take critical measuresTo combat climate change climate alert Zambia,EliasBa57352478,,FALSE,0,112,-0.166666667,0.6,pro,pro,pro,positive,
2351862445,01-20-2020 03:41,8,Twitter Web Client,@drtimball #climate,14,Tutorial Anthropogenic Global Warming AGW drtimball climate change The biggest premeditated deception of all time Book The Deliberate Corruption of Climate Science lttimothyballshawcagt,pplonia,Columnist-Landowners Magazine,FALSE,4274,1967,0,0,news,neutral,neutral,neutral,
8.27E+17,01-19-2020 01:00,0,Twitter for iPhone,Shawna Link,1,realDonaldTrump This is why people are so concerned This warming isnt normal CO2 traps heat It acts similar to a blanket around our planet What will this look like in 20 or 100 years How will it effect your family From NOAA global temp changes 1880 to present Climate ClimateChange,ShawnaDLink,United States,FALSE,1562,2819,0.0375,0.2625,pro,pro,pro,positive,
1.19E+18,01-18-2020 13:30,0,GoliathSearchEngine,HistoricPhotos,0,Dailymail News ClimateChangeampGlobalWarming,photos_historic,,FALSE,49,290,0,0,news,neutral,neutral,neutral,
421725604,01-18-2020 06:47,0,Twitter Web Client,Keyboard Justin,0,2019 2020 india environment protest global warming climate change,keyboardjustin,India,FALSE,132,154,0,0,news,pro,news,positive,
1.13E+18,01-17-2020 20:14,0,Twitter for iPhone,A.J. Herald 📚🤔✍🏻 🌏,0,Technology to change our climate issues Is this a possible secondary cause to Global Warming and Climate Change A 30 minute read on a possible Break Through Concept Anthony globalwarming innovation climate solution theory climtaechange,aj_herald2,Planet Earth,FALSE,910,2282,-0.075,0.575,pro,pro,pro,positive,
85833577,01-17-2020 19:57,0,Twitter Web Client,Randy Schisler,0,Climate Change Conservation Science Global Warming Activism,airschis,"Vancouver, British Columbia",FALSE,1095,1971,0,0,neutral,neutral,neutral,neutral,
2160905136,01-17-2020 14:18,0,Twitter for Android,Vihren Mitev,0,Scientific foundation of the explanation of global warming is not articulated well enough for the wide public And maybe this is exactly what our task is Almost all sustainability leaders agree on that talking about climate change is the most effective thing that we can do,VihrenMitev,"Sofia, Bulgaria",FALSE,285,936,0.178571429,0.35952381,pro,pro,pro,positive,
237488620,01-16-2020 22:30,0,Twitter for iPhone,Duane Allen❌,0,HaveWeAllGoneM1 Damn that global warmingClimate changes FACT That it is MM not Fact That we should pay LUNACY Mancaused Global Warmingbiggest hoax of last years,DuaneABentley,"Alberta, Canada",FALSE,13934,13886,0,0.022222222,anti,anti,anti,negative,
8.27E+17,01-16-2020 16:06,0,Twitter for iPhone,Shawna Link,10,AOC This is why people are so concerned This warming isnt normal CO2 traps heat It acts similar to a blanket around our planet What will this look like in 20 or 100 years How will it effect your family From NOAA global temp changes 1880 to present Climate ClimateChange,ShawnaDLink,United States,FALSE,1562,2819,0.0375,0.2625,pro,pro,pro,positive,
2332505800,01-16-2020 12:11,1,Twitter for Android,greenangletv,2,If we teach the effect of Global Warming on us as individuals than on the society Wed rethink I think and wed do the needful that will benefit us individually and the society collectively That is climate action starts with U Climate Change Sustainability ECONigeria,greenangletv,Nigeria,FALSE,947,403,0.033333333,0.166666667,pro,pro,pro,positive,
1.18E+18,01-16-2020 11:01,0,Twitter for Android,ATI MYSURU,0,CDM ATI is conducting 3 days Training on Climate Change and Disaster Risk Reduction Resource person Dr Devi Prasad is delivered lecture on Global WarmingAdministrativeTrainingInstitute KapilMohanIAS Climate Change officerstraining CDM Impacts Disasters DRR,AtiMysuru,Lalith mahal Mysuru,FALSE,110,12,0,0,neutral,neutral,neutral,neutral,
2553151,01-16-2020 10:56,76,Twitter for iPhone,Avaaz,84,If you search for terms such as global warming on YouTube you might end up watching misinformation about climate change Read more about it here 15,Avaaz,Worldwide,TRUE,759725,10001,0.166666667,0.333333333,neutral,neutral,neutral,neutral,
209636315,01-16-2020 08:17,0,Twitter for iPhone,Morgan Fitzgibbon,4,BBCWorld 3 climate used as supporting evidence that man made carbon dioxide can warm the earth from The Global Warming Carbon Dioxide Hoax Easy to Read Proof That Climate Change Is Normal and Not ManMade by Alan Fensin,morganefitz,"Cork, Ireland",FALSE,286,156,0.286666667,0.466666667,anti,anti,anti,negative,
3010575048,01-15-2020 21:07,3,Buffer,CCL Salt Lake City,0,Climate change Oceans hotter than ever before hit their highest temperature ever last year and the rate at which they are warming is speeding up Researchers called the new data further proof of global warming Climate,CCLsaltlake,"Salt Lake City, UT",FALSE,1444,1196,0.034090909,0.25530303,news,pro,news,positive,
38284883,01-14-2020 17:12,0,Twitter for iPhone,IIRR,1,Scientists warn about todays global warming wc could mean more amp bigger volcanic eruptions in the futureAn urgent collective action to address climate change is much needed to save the lives amp livelihoods of many vulnerable nationsIIRR ClimateActionNow SDG13 TaalPH,IIRR,"New York, NY",FALSE,5644,568,0.0609375,0.3734375,pro,pro,pro,positive,
9.43E+17,01-14-2020 14:50,0,Twitter for iPad,Environmental Protection Network,0,A new study led by AuburnU researchers and published in NatureClimate Change shows a fourfold increase in emissions of the potent greenhousegas nitrous oxidea major contributor to climate warmingin global streams and rivers physorgcom,EnvProtectioNet,"Washington, DC",FALSE,2150,3245,0.174715909,0.363636364,neutral,neutral,neutral,neutral,
444923085,01-13-2020 17:04,0,Twitter for iPhone,Ziya Cicek,0,Climate change and global climate IPCC Observed changes information on the IPCC using special report Global Warming of 15 degrees Prof Dr Daniela Jacob Climate Service Center Germany GERICS,cicekzi,"Köln, Deutschland",FALSE,1917,1027,0.064285714,0.167857143,neutral,neutral,neutral,neutral,
9.26E+17,01-13-2020 08:52,0,Twitter for Android,PrakashMandoth,2,TaruSakhi kalptaru108 KumariDiya PrakashJavdekar DGPIB gssjodhpur PadmaAwards moefcc UN DiyaPdkf madhusharmabjp betibacha UNYouthEnvoy educategirls swatipiramal anandmahindra kiransnm mayursuthar AlmasJiwani Nice amp Noble Iniative Need Of Hour As Global Warming At Its Peak Trees Combat Climate Change Offset Envinormental Changes Support Wildlife amp Generate Oxygen So Commend All Involved In This GreenIniative Which Help In Making Better Livable Society 4 Humans amp Help Animals,MandothPrakash,Bangalore,FALSE,483,670,0.425,0.6,neutral,neutral,neutral,neutral,
2966135430,01-13-2020 06:39,1,Facebook,Huia Sue,0,A stark warning was issued in October 2018 in a report about global warming by the Intergovernmental Panel on Climate Change IPCC a,SueForMayor,,FALSE,146,231,-0.1,0.3,news,pro,news,positive,
51244624,01-12-2020 12:45,0,TweetDeck,Tunç Ali Kütükçüoglu (EN),1,VerityFirth Yes really incredible but he is not the first person who talked about Global WarmingAs far as I know it was Alexander von Humboldt who first talked about climate change already at the beginning of the 19 centuryHe was also against social and ecological monocultures,tuncalik,Switzerland,FALSE,248,126,0.276190476,0.461904762,neutral,neutral,neutral,neutral,
610076827,01-11-2020 13:01,4,Twitter for iPhone,Chris Fox,2,The worlds biggest investors are coming under intense pressure over the role they play in climate change as the focus on tackling global warming moves beyond oil gas and mining to the companies that finance fossil fuel producers AttractaMooney FT,ChristopherNFox,"Boston, MA",FALSE,18451,15267,0.1,0.5,neutral,neutral,neutral,neutral,
162480732,01-10-2020 14:09,0,Twitter Web App,Donn Dears,0,Doubling methane gas CH4 in the atmosphere wont affect global warming and climate change Natural gas can be used for heating generating cheap electricity raising sheep etc without fear of climate change,Donnonwordpress,,FALSE,65,27,0.166666667,0.366666667,anti,neutral,anti,negative,CH4 is a powerful greenhouse gas
365333601,01-10-2020 12:29,0,Twitter Web App,All News Alliance,1,Fires not due to climate change expert Monash University researcher David Packham says global warming is a gradual process which doesnt explain major bushfires Australia Bushfire Climate DavidPackham,AllNewsAlliance,,FALSE,1010,602,0.041666667,0.291666667,anti,neutral,anti,negative,
1331133278,01-10-2020 08:27,0,IFTTT,POPapers,0,Climate NPG Global warming changes tropical cyclone translation speed,geomatlab,,FALSE,734,60,0,0,neutral,neutral,neutral,neutral,
3304124047,01-08-2020 12:38,0,LinkedIn,MG Cooling Solutions-Industrial Air Conditioning,0,The task of dealing with global warming is urgent and importantglobalwarminghealth climatechangerealisation igbconline edciitd mgcshvaccompany climatechange climate globalwarming stopglobalwarming globalwarmingawareness pollutioncontrol,mgcshvaccompany,India,FALSE,115,178,0,0,pro,pro,pro,positive,
7.11E+17,01-08-2020 06:19,0,Twitter Web App,Charles Emmanuel,0,Climate They started with Population Explosion then to Global cooling Global warming now its Climate Change,nwakaibeya24,,FALSE,75,69,0,0,anti,anti,anti,negative,
1.13E+18,01-07-2020 14:55,0,Twitter Web App,Despina Zaimis,0,Last Chance 1 from the series Last Chance a series of images addressing global warming and climate change40x 45 cm Limited Edition print on Hahnemhle artistic paperClimatechange ClimateCrisis environmentart savetheplanet lastchance climate,ZaimisDespina,"Brussels, Belgium",FALSE,6,27,0.052380952,0.255238095,neutral,neutral,neutral,neutral,
2184934963,01-07-2020 01:07,3,Twitter Web Client,GO GREEN,2,Climate change global warming is no longer a problem for future generations but one thats already displacing communities costing billions and driving mass extinctions via NatObserver,ECOWARRIORSS,,FALSE,23415,20439,0,0.0625,news,neutral,news,positive,
3308252483,01-05-2020 19:11,0,Instagram,Expedition Leaders,0,Terrible to lose so many animals trees and people in Austrilia global warming is the fuel for eucalyptus leaves in the hot countries most sad thing is that Trump does not support climate change shame and,ExpedLeaders,"Guildford, UK and Shimla",FALSE,168,692,-0.041666667,0.641666667,pro,pro,pro,positive,
89714083,01-03-2020 16:19,0,Twitter for iPhone,Ross Macfarlane,3,Good AP piece underscoring climate link to AustraliaFires Q Is climate change really a factorA Scientists both those who study fire and those who study climate say theres no doubt manmade global warming has been a big part,ross_macfarlane,Northwest,FALSE,3404,5000,0.225,0.225,news,pro,news,positive,
3301926908,01-03-2020 15:34,0,Gridpointwx,GridPointWeather,0,CLIMATE Change Study Found Consistent Evidence of Global Warming Every Day Since 2012 GlobalWarming climatechange,gridpointwx,"New York, USA",FALSE,198,58,0.125,0.125,news,pro,news,positive,
3111226033,01-03-2020 15:33,0,weather-globe,Tim Melino,0,CLIMATE Change Study Found Consistent Evidence of Global Warming Every Day Since 2012 GPWX GlobalWarming climatechange,TimMelino,NY,FALSE,11364,9771,0.125,0.125,news,pro,news,positive,
54992908,01-03-2020 12:29,0,Twitter Web App,Sascha Becher,0,An Inconsistent Truth From global cooling 1970s to global warming 1990s to just climate change And its your faultclimate environment climatechange fridaysforfuture savetheplanetgretathunberg klimaschutz climatestrike selfhate,SaschaBecher,Deutschland,FALSE,132,132,0,0,anti,anti,anti,negative,
209636315,01-02-2020 08:38,0,Twitter for iPhone,Morgan Fitzgibbon,0,2 climate thought alongside Einstein Robert Oppenheimer Richard Feynman Niels Bohr and Enrico Fermi from The Global Warming Carbon Dioxide Hoax Easy to Read Proof That Climate Change Is Normal and Not ManMade by Alan Fensin,morganefitz,"Cork, Ireland",FALSE,286,156,0.194444444,0.494444444,anti,anti,anti,negative,
209636315,01-02-2020 08:35,0,Twitter for iPhone,Morgan Fitzgibbon,0,3 climate used as supporting evidence that man made carbon dioxide can warm the earth from The Global Warming Carbon Dioxide Hoax Easy to Read Proof That Climate Change Is Normal and Not ManMade by Alan Fensin,morganefitz,"Cork, Ireland",FALSE,286,156,0.286666667,0.466666667,anti,anti,anti,negative,
21769361,01-02-2020 03:47,0,Twitter for iPhone,STEⓋE BOZIC,0,Global warming Global government via YouTube climate change warming carbon,STEVE_BOZIC,"ÜT: 43.863963,-79.749634",FALSE,478,738,0,0,news,neutral,news,positive,
95418595,01-01-2020 00:15,1,Hootsuite Inc.,Daily Climate,0,Its feared that climate change will make hot countries totally uninhabitable But global warming could end up having the ironic effect of making the weather in Britain and northwestern Europe even colder,TheDailyClimate,"Bozeman, Mont.",FALSE,17704,1370,0.1125,0.625,pro,pro,pro,positive,
,,,,,,We could reduce a lot faster if he would stop blowing hot air climatechangehoax,,,,,,,,anti,,anti,negative,
,,,,,,Stillnotdead even thought they they throw masksdontwork mandatesareillegal climatechangehoax stoppoisoningourfood letmegrowvegesDan at us and on my 2nd go at Fuckyoucancer cause it s all about LIFTTHEPEDOPHILESUPRESSIONORDER so we can SaveOurChildren,,,,,,,,anti,,anti,negative,
,,,,,,Oh more Cultists from their burner accounts ClimateChangeHoax ObamasBeachHouse,,,,,,,,anti,,anti,negative,
,,,,,,Stillnotdead even thought they they throw masksdontwork mandatesareillegal stoppoisoningourfood letmegrowvegesDan at us and on my 2nd go at Fuckyoucancer cause it s all about LIFTTHEPEDOPHILESUPRESSIONORDER so we can SaveOurChildren,,,,,,,,anti,,anti,negative,
,,,,,,Oh more Cultists from their burner accounts n ObamasBeachHouse,,,,,,,,anti,,anti,negative,
,,,,,,Within minutes chemtrails LookUp,,,,,,,,anti,,anti,negative,
,,,,,,This idiot is building a new 30 000 square foot house 1 foot above sea level n,,,,,,,,anti,,anti,negative,
,,,,,,ItsNotaRace Another wealthy renewables investor spreading climate rubbish Australia is more important than individual climate zealots spruiking lies for personal gain,,,,,,,,anti,,anti,negative,
,,,,,,Why does Albanese want to destroy Australia s Coal Industry Ask Queenslanders how effective solar panels have been during months of rain costs Australians too much,,,,,,,,anti,,anti,negative,
,,,,,,When do we realize Canada has the 3rd largest oil reserve on the planet We re paying a CarbonTax amp bringing oil from other countries by tanker ship Seriously how stupid submissive are Canadians n cdnpoli TrudeauMustGo TrudeauTheTyrant Trudeau n Manipulation n nGuardian Summer Beach Photos are Tiananmen Square xa0for Climate Change via,,,,,,,,anti,,anti,negative,
,,,,,,Why were and the gang so quiet on this one climatechange ClimateEmergency extinctionrebellion XR algore cultagenda masks psychologicaloperation,,,,,,,,anti,,anti,negative,
,,,,,,Same old same old n nTime to play a game of checkers in the sky again chemtrails Eindhoven nThey don t gaf about our health nsub 23 nm emissions are toxic waste nBorium Strontium Aluminium n GeoEngineering n nIt blocks oxygen at the cellular level Equilibrium implies a self correcting stable system Unstable falls over easily Stable CO2 will not easily change even with a large change in production or depletion Rain plants carbonates in the ocean and dissolved CO2 Stable Titrations demonstrate how equilibrium works It is a frequent quantitative analysis CO2 is at equilibrium in the atmosphere otherwise would change a LOT with only a small change in production or depletion I doubt that CO2 chart is realistic I doubt atmospheric CO2 concentration has gone up by factor of 4 since 1960 See how uses Mauna Loa data after 1958 and look how it climbs volcanos spew CO2,,,,,,,,anti,,anti,negative,
,,,,,,Severe Warning to ClimateCrisis warriors keep up makes Millionaires richer,,,,,,,,anti,,anti,negative,
,,,,,,Global warming caused by manmade emissions of CO2 is no doubt the greatest hoax ever pulled off on the world s public It has lasted more than 33 years ClimateChange Hoax GlobalWarming GlobalWarmingHoax,,,,,,,,anti,,anti,negative,
,,,,,,HAARP migration,,,,,,,,anti,,anti,negative,
,,,,,,Jetzt beginnt also wieder der bliche Unsinn des KlimawandelMeteorologe n deshalb nur zur Erinnerung wenn auch sinnlos Im Juli hat s in Bozen normalerweise nicht 14 31 C sondern morgens ber 20 und nachmittags 35 C und dar ber n Klimaschwindel Atm CO2 concentration varies with altitude Although it becomes constant rel above 5000m at 6000m atm pressure is 1 2 sea level so atm density is 1 2 basic calculus unless i am wrong over 80 of CO2 is below 6000m 1 h 2 2 is nothing more than a political movement to install Marxism,,,,,,,,anti,,anti,negative,
,,,,,,The only thing the LetsGoBrandon administration can produce is pain and agony n,,,,,,,,anti,,anti,negative,
,,,,,,Will Australian Voters believe Communist China is the best way forward for The Independents,,,,,,,,anti,,anti,negative,
,,,,,,Woke UK calls illegal immigrants flIwing across US southern border ClimateMigrants Could these left pushers of their be any more infantile,,,,,,,,anti,,anti,negative,
,,,,,,100 years ago people would never built on shaky grounds on a beach or in flood plains Now its trendy and they use this to fuel the,,,,,,,,anti,,anti,negative,
,,,,,,Woke up about immigration yet still sleep on even worse ClimateHoax the new DGB aka Disinformation Governance Board aka Ministry of Truth they can accept my rude gestures as I taunt them with REAL FACTS and COMMON SENSE Flatus from SPACE I guess we need to eat all of those cattle now Yum and they were probably steers anyway cows are breeders and milkers Most bulls become steers and some go to my dinner plate US and World Gripped by Fertilizer Crisis And I hear that composting RELEASES CO2 And my gasoline car just releases ancient CO2 back into the air where it came from a pre emptive strike ha ha,,,,,,,,anti,,anti,negative,
,,,,,,jbo KeanMP where are those windmills being made again Financial incentive to MANIPULATE the world much a bit old but still relevant I bet according to in between tantrums the steady breathing of volcanoes quietly sheds upwards of a quarter of a billion tons of CO2 every year Related some science to go with that volcanos spew more greenhouse gasses and CFCs into the atmosphere than humans can make Think about it where did the earth get its atmosphere again Hint VOLCANOS oh and because it s hot enough it goes to where ozone is Similarly cooler ocean has more CO2 in it Further warmer ocean temps dissolve carbonates that precipitate out Underwater volcanos make this MOST obvious and atm CO2 levels near one are bound to be greatly elevated Soda holds more CO2 when it is cold and releases it goes flat as it warms up When Coca Cola designed their famous glass the ice floats at the top where cold blocks loss of CO2 Then a straw gets un watered down bubbly soda until the glass is empty,,,,,,,,anti,,anti,negative,
,,,,,,If you believe humans cause climate change and you are human well I guess you are part of the problem well kinda you are I think describing the effect of an equilibrium reaction though the boiling pot absorbing latent heat of vaporization to make steam is not a bad analogy Cross threshold depleting forces take over,,,,,,,,anti,,anti,negative,
,,,,,,who are these experts and why is my common sense inferior to their B S pseudo science I predict overall cooling until 2040 at which point the 70 year cycle in N hemisphere causes it to rise again Let s see who is right,,,,,,,,anti,,anti,negative,
,,,,,,2022 so called greenhouse gasses like CO2 have a minimal effect At equilibrium the relative levels depend on temperature FYI depleted by rain eaten by plants and algae and poor IR absorption for temps found on earth Unlike water the other G H gas,,,,,,,,anti,,anti,negative,
,,,,,,Far Left incompetent Biden Administration Climate change religion supersedes the economy LetThemEatCake Leftists ClimateHoax ToneDeaf Inflation,,,,,,,,anti,,anti,negative,
,,,,,,She Hates America while Sipping North Korean Coffee n nYou Can t Make This Up n n news hiphop music spotify entertainment newmusic crypto MustSee TwitterBan USA AllLivesMatter collegestudents USA flatulence GasPrice gas heartburn twit,,,,,,,,anti,,anti,negative,
,,,,,,GlobalWarming causes Rain In 1974 there was real flooding was made Australian of the Year with his stupid comments just before the Brisbane floods Why don t people realise the Communist Chinese government pays for to ensure the World is weak,,,,,,,,anti,,anti,negative,
,,,,,,My only child was born in Melbs 38 years ago today amp the weather was exactly the same In fact I was sunbaking on the hospital balcony for the ten days I was an inmate ICallBS ClimateChangeFraud,,,,,,,,anti,,anti,negative,
,,,,,,Climate Fraud Fudging the data to suit the warming narrative Canadians seem very good at homogenisation,,,,,,,,anti,,anti,negative,
,,,,,,Gas prices have reached a new record high BidenGasHike Water the OTHER greenhouse gas more clouds in day means cooler more clouds at night means warmer Unlike CO2 water vapor and clouds vary a LOT I estimate 100 times the overall effect of CO2 from water and clouds Another really nice chart Seems to imply as I have pointed out there are many long cycles involved Perhaps a DFT on the raw data,,,,,,,,anti,,anti,negative,
,,,,,,2022 She should learn the REAL science about CO2 The truth sets you free No need for anxiety over something that is NOT happening This shows the price the rest of us must pay because politicians are manipulating everyone over alleged climate change And CO2 can not POSSIBLY cause it it s terrible at being a greenhouse gas indulgencetax,,,,,,,,anti,,anti,negative,
,,,,,,Don t forget the,,,,,,,,anti,,anti,negative,
,,,,,,Paul Harvey in 1992 with a warning about the climate change hoax n,,,,,,,,anti,,anti,negative,
,,,,,,The same media that pushed the RussianCollusionHoax n InsurrectionHoax n ImpeachmentHoax n n CovidVaxLies n HunterCoverup nThey want you to trust them now about the 2000MulesMovie nThey have ZERO Credibility None nIsn t that right,,,,,,,,anti,,anti,negative,
,,,,,,lol nWhen you close down businesses and then open them back up that s not creating jobs n nName one policy of Bidens that created a job n nPpl can t afford to buy food n nHey how is that multi million dollar home you just bought in Fl near the water he is like the sulfur preacher of the old days the end is near amp they have said it for over 2000 years now We north of the polar circle is freezing our ass away wher is the global warming gone more a new ice age,,,,,,,,anti,,anti,negative,
,,,,,,Keep them coming Alex we are being conned by the Alarmists Worshipping Mother Earth was an ancient religious belief we seemed to be going back to,,,,,,,,anti,,anti,negative,
,,,,,,Poll,,,,,,,,anti,,anti,negative,
,,,,,,Paul Harvey nailed the years ago A man of true wisdom right here,,,,,,,,anti,,anti,negative,
,,,,,,US and World Gripped by Fertilizer Crisis via This will create shortages of crops This is not going to increase solar and wind power use It creates starvation and death,,,,,,,,anti,,anti,negative,
,,,,,,The man made and where are AlGore s disasters,,,,,,,,anti,,anti,negative,
,,,,,,Well California is in desperate need of water and science is ALWAYS up for debate n,,,,,,,,anti,,anti,negative,
,,,,,,LGBFJB ClimateScam FakeClimateEmergency NoCarbonTax RedWave2022,,,,,,,,anti,,anti,negative,
,,,,,,But it s humans using fossil fuels that are causing catastrophic climate change We are dead in 8 more years according to unless we ban all fossil fuels Those who believe overwhelming disinformation about climate change are not evil they are merely believers The evil ones know the truth and DELIBERATELY lie about it in order to manipulate others through fear and smug Know them because of their solutions,,,,,,,,anti,,anti,negative,
,,,,,,ClimateHoax OilisRenewable,,,,,,,,anti,,anti,negative,
,,,,,,ClimateHoax OilisRenewable,,,,,,,,anti,,anti,negative,
,,,,,,NL 2 eagle Absolute lies since day one GlobalWarmingHoax ClimateCrisisHoax,,,,,,,,anti,,anti,negative,
,,,,,,Once again children have become objects unworthy of life protection or tutelage What kind of society does this to children n n leaveourkidsalone stopgroomingourkids stopmaskingchildren stopcrtindocturnation abortionismurder n,,,,,,,,anti,,anti,negative,
,,,,,,This is a test Climate change is a hoax and is about controlling people,,,,,,,,anti,,anti,negative,
,,,,,,The Climate Council makes wild prediction 1 in 25 Australian homes will be uninsurable by the ironic 2030 year Only a complete fool believes these continual statements BTW There is still ice and polar bears on the Arctic circle We are in the downward half of the 70 year cycle in the northern hemisphere 1900 cold 1935 warm 1970 cold 2005 warm 2040 cold Any questions easily verified Aaaand of course HEATING COST made artificially expensive by socialists Thanks NOT atmosphere of Mars primary gas is CO2 because it s much heavier than N2 or O2 or H2O Mars surface temp is avg 81F which has higher infrared absorption by CO2 than earth temps So CO2 is GOOD greenhouse gas at Mars temps ineffective on Earth,,,,,,,,anti,,anti,negative,
,,,,,,What climate crisis climatehoax climatecrisishoax,,,,,,,,anti,,anti,negative,
,,,,,,Ooh scary red colours quick everyone start eating locusts and put masks on cows The Climate change boogie man is coming The problem with climate models is that they appear to have a pre determined outcome in mind and a lot of bad and or missing assumptions Example CO2 levels rise when temp goes up because dissolved gas prop of water and NOT CO2 causing temp rise,,,,,,,,anti,,anti,negative,
,,,,,,New South Wales Teachers decide to go on strike depriving students of genderfluidity and Woke PC studies Good news us that students will still be less educated than those in Kazakhstan,,,,,,,,anti,,anti,negative,
,,,,,,Average temp for this time of year is 65 degrees The next ten days we won t hit 65 Tell me again about Global Warming more like impending ice age,,,,,,,,anti,,anti,negative,
,,,,,,Stop believing in the bull shit amp read history,,,,,,,,anti,,anti,negative,
,,,,,,parto Perrottet KeanMP Joyce Meanwhile Sellout to China In Progress NetZero n n has got it wrong on NetZero2050 policy he s led by the sellout lefty Moderates who have hidden agendas nChina is laughing at us n auspol,,,,,,,,anti,,anti,negative,
,,,,,,opt Climate has always changed The various hypotheses of to what degree humans are contributing to its change are absolutely debatable as is the hypothesis that such a change will be catastrophic in nature n n,,,,,,,,anti,,anti,negative,
,,,,,,Wow so they killed him to use oil instead,,,,,,,,anti,,anti,negative,
,,,,,,jacobs Youth have been mislead,,,,,,,,anti,,anti,negative,
,,,,,,For once broadcasted the TRUTH about the,,,,,,,,anti,,anti,negative,
,,,,,,XD climatehoax,,,,,,,,anti,,anti,negative,
,,,,,,What are Green Emissions or Green Gas Emissions I am aware of the but every time I ask a school student GenX or a Millennial I just get a blank look,,,,,,,,anti,,anti,negative,
,,,,,,Mainly proves the Biden amp Dems willing to destroy the U S economy even worse then already did in the name of junk science for thier control and power amp also buying from foriegn energy instead of cleanest and cheaper U S Domestic Energy ClimateScam they are green on the outside but red as in communism on the inside like a watermellon Ask them to explain HOW CO2 causes climate change you ll get either anger deflection or blank stares Gas mass N2 28 O2 32 H2O 18 lighter why clouds float CO2 is 44 so heavier stays near ground CFCs even heavier so how can they deplete ozone layer And CO2 only affects the LOWER atmosphere little effect on planet cooling at night,,,,,,,,anti,,anti,negative,
,,,,,,Want the best argument against the climatechange hoax Go no further than this awesome interview with David Legates from the Independent Institute Perfect for Climatestike today n globalwarming globalcooling independentistitute n n Geoengineering solardimming,,,,,,,,anti,,anti,negative,
,,,,,,Same here I also reject the failed projects that are associated with it i e wind farms electric cars solar cells etc n n GlobalWarmingHoax,,,,,,,,anti,,anti,negative,
